Personal Pronouns,Demonstrative Pronouns,Quidam,Reflexive Pronouns,Iste,Alius,Ipse,Idem,Priusquam,Antequam,Quominus,Dum,Quin,Ut,Conditionals,Prepositions,Interrogative Sentences,Superlatives,Atque + consonant,Relative Clauses,Mean Length Relative Clauses,Gerunds and Gerundives,Cum,Conjunctions,Vocatives,Mean Sentence Length,Characters,Words,Corpus Name,Sentences,Type
0.00186,0.00288,0.00000,0.00054,0.00054,0.00012,0.00033,0.00006,0.00003,0.00000,0.00000,0.00060,0.00000,0.00036,0.00039,0.00231,0.00060,0.00021,,0.00311,,0.00015,0.00015,,,97.06395,33390,6031,tesserae/texts/la/silius_italicus.punica/silius_italicus.punica.part.13.tess,344,
0.00035,0.00180,0.00000,0.00066,0.00066,0.00023,0.00023,0.00020,0.00000,0.00000,0.00000,0.00039,0.00008,0.00039,0.00027,0.00281,0.00016,0.00004,,0.00246,,0.00008,0.00012,,,108.84681,25579,4450,tesserae/texts/la/silius_italicus.punica/silius_italicus.punica.part.14.tess,235,
0.00183,0.00223,0.00000,0.00036,0.00036,0.00010,0.00029,0.00029,0.00000,0.00000,0.00000,0.00023,0.00003,0.00065,0.00052,0.00272,0.00079,0.00010,,0.00239,,0.00023,0.00029,,,94.56966,30546,5432,tesserae/texts/la/silius_italicus.punica/silius_italicus.punica.part.15.tess,323,
0.00199,0.00237,0.00004,0.00061,0.00061,0.00004,0.00042,0.00031,0.00004,0.00000,0.00000,0.00015,0.00004,0.00057,0.00042,0.00245,0.00077,0.00011,,0.00276,,0.00019,0.00023,,,98.94697,26122,4688,tesserae/texts/la/silius_italicus.punica/silius_italicus.punica.part.16.tess,264,
0.00184,0.00180,0.00000,0.00053,0.00053,0.00012,0.00049,0.00004,0.00004,0.00000,0.00000,0.00041,0.00004,0.00082,0.00049,0.00245,0.00102,0.00012,,0.00229,,0.00029,0.00029,,,104.54701,24464,4343,tesserae/texts/la/silius_italicus.punica/silius_italicus.punica.part.17.tess,234,
0.00159,0.00208,0.00000,0.00042,0.00042,0.00004,0.00045,0.00004,0.00000,0.00000,0.00000,0.00049,0.00004,0.00038,0.00027,0.00284,0.00045,0.00000,,0.00133,,0.00030,0.00015,,,112.79487,26394,4582,tesserae/texts/la/silius_italicus.punica/silius_italicus.punica.part.2.tess,234,
0.00144,0.00193,0.00000,0.00030,0.00030,0.00000,0.00008,0.00011,0.00000,0.00000,0.00000,0.00030,0.00008,0.00027,0.00034,0.00235,0.00049,0.00019,,0.00235,,0.00015,0.00015,,,103.88583,26387,4627,tesserae/texts/la/silius_italicus.punica/silius_italicus.punica.part.3.tess,254,
0.00143,0.00153,0.00000,0.00039,0.00039,0.00010,0.00023,0.00019,0.00000,0.00000,0.00000,0.00052,0.00000,0.00045,0.00036,0.00331,0.00062,0.00003,,0.00159,,0.00010,0.00010,,,103.00000,30797,5468,tesserae/texts/la/silius_italicus.punica/silius_italicus.punica.part.4.tess,299,
0.00124,0.00212,0.00000,0.00052,0.00052,0.00032,0.00044,0.00012,0.00000,0.00000,0.00000,0.00040,0.00000,0.00028,0.00036,0.00307,0.00056,0.00028,,0.00188,,0.00012,0.00016,,,108.89130,25045,4400,tesserae/texts/la/silius_italicus.punica/silius_italicus.punica.part.5.tess,230,
0.00214,0.00214,0.00000,0.00045,0.00045,0.00004,0.00023,0.00011,0.00000,0.00000,0.00000,0.00026,0.00000,0.00026,0.00064,0.00259,0.00060,0.00008,,0.00203,,0.00034,0.00015,,,98.87732,26598,4766,tesserae/texts/la/silius_italicus.punica/silius_italicus.punica.part.6.tess,269,
0.00162,0.00205,0.00000,0.00032,0.00032,0.00011,0.00018,0.00007,0.00000,0.00000,0.00000,0.00058,0.00007,0.00061,0.00058,0.00255,0.00072,0.00011,,0.00205,,0.00018,0.00036,,,101.08727,27799,5007,tesserae/texts/la/silius_italicus.punica/silius_italicus.punica.part.7.tess,275,
0.00171,0.00255,0.00000,0.00060,0.00060,0.00012,0.00024,0.00020,0.00000,0.00000,0.00000,0.00040,0.00004,0.00036,0.00028,0.00298,0.00056,0.00008,,0.00290,,0.00012,0.00008,,,97.05019,25136,4522,tesserae/texts/la/silius_italicus.punica/silius_italicus.punica.part.8.tess,259,
0.00172,0.00222,0.00000,0.00057,0.00057,0.00012,0.00037,0.00016,0.00000,0.00000,0.00000,0.00037,0.00008,0.00045,0.00045,0.00279,0.00082,0.00012,,0.00242,,0.00008,0.00016,,,98.23387,24362,4379,tesserae/texts/la/silius_italicus.punica/silius_italicus.punica.part.9.tess,248,
0.00254,0.00297,0.00000,0.00024,0.00024,0.00028,0.00075,0.00002,0.00000,0.00000,0.00000,0.00019,0.00012,0.00033,0.00078,0.00196,0.00165,0.00026,,0.00236,,0.00021,0.00033,,,157.18148,42439,7479,tesserae/texts/la/statius.achilleid.tess,270,
0.00391,0.00313,0.00000,0.00028,0.00028,0.00027,0.00077,0.00009,0.00001,0.00000,0.00000,0.00025,0.00005,0.00017,0.00065,0.00199,0.00148,0.00019,,0.00334,,0.00022,0.00015,,,127.85032,139229,25000,tesserae/texts/la/statius.silvae.tess,1089,
0.00326,0.00389,0.00000,0.00046,0.00046,0.00025,0.00119,0.00011,0.00000,0.00000,0.00000,0.00046,0.00004,0.00025,0.00074,0.00266,0.00130,0.00011,,0.00354,,0.00018,0.00014,,,110.21236,28545,5192,tesserae/texts/la/statius.silvae/statius.silvae.part.1.tess,259,
0.00331,0.00335,0.00000,0.00025,0.00025,0.00022,0.00069,0.00007,0.00000,0.00000,0.00000,0.00025,0.00007,0.00015,0.00044,0.00218,0.00182,0.00004,,0.00317,,0.00015,0.00011,,,127.19444,27474,4935,tesserae/texts/la/statius.silvae/statius.silvae.part.2.tess,216,
0.00421,0.00235,0.00000,0.00011,0.00011,0.00014,0.00074,0.00011,0.00004,0.00000,0.00000,0.00014,0.00004,0.00007,0.00056,0.00172,0.00123,0.00042,,0.00326,,0.00025,0.00014,,,148.48958,28510,5068,tesserae/texts/la/statius.silvae/statius.silvae.part.3.tess,192,
0.00424,0.00334,0.00000,0.00034,0.00034,0.00034,0.00060,0.00004,0.00004,0.00000,0.00000,0.00009,0.00000,0.00021,0.00056,0.00163,0.00154,0.00021,,0.00326,,0.00030,0.00013,,,128.88398,23328,4204,tesserae/texts/la/statius.silvae/statius.silvae.part.4.tess,181,
0.00453,0.00281,0.00000,0.00026,0.00026,0.00038,0.00061,0.00013,0.00000,0.00000,0.00000,0.00029,0.00010,0.00016,0.00089,0.00172,0.00153,0.00016,,0.00344,,0.00022,0.00022,,,130.17427,31372,5601,tesserae/texts/la/statius.silvae/statius.silvae.part.5.tess,241,
0.00217,0.00334,0.00000,0.00029,0.00029,0.00024,0.00078,0.00014,0.00001,0.00000,0.00000,0.00025,0.00007,0.00037,0.00049,0.00208,0.00137,0.00014,,0.00207,,0.00024,0.00017,,,166.46757,367061,64749,tesserae/texts/la/statius.thebaid.tess,2205,
0.00227,0.00290,0.00000,0.00022,0.00022,0.00015,0.00045,0.00011,0.00000,0.00000,0.00000,0.00022,0.00011,0.00033,0.00074,0.00212,0.00123,0.00019,,0.00234,,0.00037,0.00015,,,179.30000,26895,4680,tesserae/texts/la/statius.thebaid/statius.thebaid.part.1.tess,150,
0.00183,0.00304,0.00000,0.00039,0.00039,0.00025,0.00093,0.00028,0.00000,0.00000,0.00000,0.00011,0.00006,0.00034,0.00048,0.00219,0.00121,0.00008,,0.00158,,0.00034,0.00011,,,186.07853,35541,6224,tesserae/texts/la/statius.thebaid/statius.thebaid.part.10.tess,191,
0.00270,0.00353,0.00000,0.00028,0.00028,0.00017,0.00080,0.00003,0.00000,0.00000,0.00000,0.00052,0.00003,0.00055,0.00035,0.00211,0.00260,0.00014,,0.00170,,0.00014,0.00010,,,126.73684,28896,5203,tesserae/texts/la/statius.thebaid/statius.thebaid.part.11.tess,228,
0.00220,0.00301,0.00000,0.00019,0.00019,0.00016,0.00100,0.00016,0.00003,0.00000,0.00000,0.00016,0.00003,0.00058,0.00074,0.00168,0.00171,0.00026,,0.00259,,0.00023,0.00023,,,166.34409,30940,5425,tesserae/texts/la/statius.thebaid/statius.thebaid.part.12.tess,186,
0.00215,0.00370,0.00000,0.00039,0.00039,0.00025,0.00054,0.00014,0.00000,0.00000,0.00000,0.00011,0.00007,0.00039,0.00068,0.00259,0.00072,0.00011,,0.00251,,0.00022,0.00007,,,167.76506,27849,4923,tesserae/texts/la/statius.thebaid/statius.thebaid.part.2.tess,166,
0.00368,0.00350,0.00000,0.00026,0.00026,0.00015,0.00070,0.00007,0.00000,0.00000,0.00000,0.00033,0.00007,0.00048,0.00037,0.00203,0.00155,0.00007,,0.00217,,0.00022,0.00026,,,160.69231,27157,4852,tesserae/texts/la/statius.thebaid/statius.thebaid.part.3.tess,169,
0.00243,0.00369,0.00000,0.00003,0.00003,0.00019,0.00076,0.00016,0.00003,0.00000,0.00000,0.00019,0.00000,0.00013,0.00028,0.00211,0.00069,0.00016,,0.00218,,0.00022,0.00016,,,150.91905,31693,5606,tesserae/texts/la/statius.thebaid/statius.thebaid.part.4.tess,210,
0.00189,0.00284,0.00000,0.00018,0.00018,0.00025,0.00060,0.00007,0.00000,0.00000,0.00000,0.00039,0.00014,0.00060,0.00042,0.00266,0.00130,0.00004,,0.00193,,0.00018,0.00014,,,178.43125,28549,5081,tesserae/texts/la/statius.thebaid/statius.thebaid.part.5.tess,160,
0.00093,0.00347,0.00000,0.00037,0.00037,0.00045,0.00090,0.00017,0.00000,0.00000,0.00000,0.00028,0.00003,0.00034,0.00034,0.00172,0.00048,0.00017,,0.00144,,0.00028,0.00028,,,184.35938,35397,6151,tesserae/texts/la/statius.thebaid/statius.thebaid.part.6.tess,192,
0.00186,0.00309,0.00000,0.00019,0.00019,0.00022,0.00096,0.00010,0.00000,0.00000,0.00000,0.00022,0.00006,0.00022,0.00067,0.00186,0.00164,0.00019,,0.00244,,0.00016,0.00016,,,170.96703,31116,5456,tesserae/texts/la/statius.thebaid/statius.thebaid.part.7.tess,182,
0.00225,0.00328,0.00000,0.00035,0.00035,0.00024,0.00073,0.00017,0.00000,0.00000,0.00000,0.00021,0.00014,0.00024,0.00059,0.00176,0.00176,0.00017,,0.00218,,0.00024,0.00017,,,165.30857,28929,5122,tesserae/texts/la/statius.thebaid/statius.thebaid.part.8.tess,175,
0.00229,0.00393,0.00000,0.00056,0.00056,0.00029,0.00088,0.00012,0.00000,0.00000,0.00000,0.00029,0.00009,0.00029,0.00026,0.00223,0.00170,0.00015,,0.00202,,0.00023,0.00021,,,173.97449,34099,6026,tesserae/texts/la/statius.thebaid/statius.thebaid.part.9.tess,196,
0.00028,0.00279,0.00061,0.00169,0.00169,0.00039,0.00051,0.00029,0.00005,0.00001,0.00001,0.00009,0.00011,0.00175,0.00064,0.00502,0.00008,0.00092,,0.00424,,0.00035,0.00050,,,154.29793,440212,73869,tesserae/texts/la/suetonius.de_vita_caesarum.tess,2853,
0.00013,0.00287,0.00056,0.00164,0.00164,0.00051,0.00051,0.00041,0.00002,0.00002,0.00000,0.00011,0.00008,0.00157,0.00069,0.00507,0.00008,0.00110,,0.00509,,0.00039,0.00056,,,167.01096,60959,10151,tesserae/texts/la/suetonius.de_vita_caesarum/suetonius.de_vita_caesarum.part.1.julius.tess,365,
0.00010,0.00315,0.00098,0.00162,0.00162,0.00034,0.00054,0.00015,0.00005,0.00005,0.00000,0.00015,0.00005,0.00167,0.00049,0.00497,0.00005,0.00113,,0.00330,,0.00034,0.00054,,,147.18116,20311,3386,tesserae/texts/la/suetonius.de_vita_caesarum/suetonius.de_vita_caesarum.part.10.vespasian.tess,138,
0.00000,0.00238,0.00043,0.00195,0.00195,0.00032,0.00043,0.00076,0.00011,0.00000,0.00000,0.00022,0.00022,0.00195,0.00065,0.00476,0.00000,0.00162,,0.00465,,0.00022,0.00032,,,154.16667,9250,1552,tesserae/texts/la/suetonius.de_vita_caesarum/suetonius.de_vita_caesarum.part.11.titus.tess,60,
0.00018,0.00250,0.00039,0.00175,0.00175,0.00026,0.00066,0.00026,0.00009,0.00000,0.00000,0.00018,0.00013,0.00171,0.00039,0.00469,0.00004,0.00123,,0.00482,,0.00009,0.00039,,,159.63636,22828,3766,tesserae/texts/la/suetonius.de_vita_caesarum/suetonius.de_vita_caesarum.part.12.domitian.tess,143,
0.00041,0.00291,0.00053,0.00155,0.00155,0.00054,0.00049,0.00032,0.00009,0.00000,0.00001,0.00011,0.00004,0.00169,0.00072,0.00501,0.00012,0.00071,,0.00418,,0.00034,0.00048,,,149.86165,85571,14593,tesserae/texts/la/suetonius.de_vita_caesarum/suetonius.de_vita_caesarum.part.2.augustus.tess,571,
0.00068,0.00279,0.00071,0.00200,0.00200,0.00035,0.00049,0.00016,0.00005,0.00000,0.00003,0.00010,0.00019,0.00199,0.00078,0.00516,0.00005,0.00078,,0.00446,,0.00033,0.00059,,,148.71503,57404,9779,tesserae/texts/la/suetonius.de_vita_caesarum/suetonius.de_vita_caesarum.part.3.tiberius.tess,386,
0.00012,0.00257,0.00053,0.00180,0.00180,0.00031,0.00043,0.00027,0.00008,0.00002,0.00002,0.00004,0.00014,0.00170,0.00061,0.00496,0.00006,0.00104,,0.00406,,0.00047,0.00047,,,152.98750,48956,8125,tesserae/texts/la/suetonius.de_vita_caesarum/suetonius.de_vita_caesarum.part.4.caligula.tess,320,
0.00039,0.00267,0.00078,0.00174,0.00174,0.00022,0.00064,0.00022,0.00000,0.00000,0.00000,0.00005,0.00012,0.00154,0.00083,0.00565,0.00012,0.00073,,0.00418,,0.00042,0.00069,,,142.38676,40865,6931,tesserae/texts/la/suetonius.de_vita_caesarum/suetonius.de_vita_caesarum.part.5.claudius.tess,287,
0.00016,0.00273,0.00067,0.00170,0.00170,0.00036,0.00050,0.00024,0.00006,0.00000,0.00000,0.00008,0.00012,0.00196,0.00046,0.00469,0.00010,0.00087,,0.00370,,0.00036,0.00038,,,158.81761,50504,8331,tesserae/texts/la/suetonius.de_vita_caesarum/suetonius.de_vita_caesarum.part.6.nero.tess,318,
0.00022,0.00328,0.00033,0.00122,0.00122,0.00011,0.00050,0.00022,0.00000,0.00000,0.00000,0.00000,0.00011,0.00200,0.00039,0.00450,0.00011,0.00094,,0.00427,,0.00022,0.00033,,,160.83036,18013,3001,tesserae/texts/la/suetonius.de_vita_caesarum/suetonius.de_vita_caesarum.part.7.galba.tess,112,
0.00000,0.00289,0.00067,0.00164,0.00164,0.00048,0.00048,0.00039,0.00010,0.00000,0.00000,0.00000,0.00019,0.00202,0.00058,0.00462,0.00010,0.00106,,0.00366,,0.00010,0.00048,,,164.85714,10386,1745,tesserae/texts/la/suetonius.de_vita_caesarum/suetonius.de_vita_caesarum.part.8.otho.tess,63,
0.00013,0.00270,0.00079,0.00145,0.00145,0.00066,0.00053,0.00059,0.00000,0.00000,0.00000,0.00000,0.00007,0.00152,0.00046,0.00541,0.00000,0.00092,,0.00343,,0.00040,0.00059,,,168.50000,15165,2509,tesserae/texts/la/suetonius.de_vita_caesarum/suetonius.de_vita_caesarum.part.9.vitellius.tess,90,
0.00095,0.00232,0.00024,0.00052,0.00052,0.00047,0.00095,0.00038,0.00000,0.00000,0.00005,0.00005,0.00002,0.00123,0.00076,0.00308,0.00012,0.00099,,0.00374,,0.00026,0.00024,,,143.68027,42242,7034,tesserae/texts/la/tacitus.agricola.tess,294,
0.00040,0.00340,0.00021,0.00078,0.00078,0.00053,0.00048,0.00054,0.00000,0.00002,0.00002,0.00021,0.00009,0.00130,0.00085,0.00374,0.00024,0.00031,,0.00421,,0.00037,0.00022,,,137.42882,562771,93259,tesserae/texts/la/tacitus.annales.tess,4095,
0.00037,0.00295,0.00026,0.00082,0.00082,0.00073,0.00054,0.00060,0.00000,0.00001,0.00003,0.00018,0.00004,0.00138,0.00081,0.00398,0.00043,0.00032,,0.00392,,0.00040,0.00022,,,132.30291,68136,11290,tesserae/texts/la/tacitus.annales/tacitus.annales.part.1.tess,515,
0.00050,0.00350,0.00027,0.00060,0.00060,0.00047,0.00040,0.00067,0.00000,0.00007,0.00003,0.00017,0.00017,0.00103,0.00083,0.00360,0.00027,0.00063,,0.00410,,0.00033,0.00020,,,138.73148,29966,4918,tesserae/texts/la/tacitus.annales/tacitus.annales.part.11.tess,216,
0.00036,0.00339,0.00006,0.00061,0.00061,0.00034,0.00048,0.00038,0.00000,0.00000,0.00000,0.00019,0.00015,0.00110,0.00088,0.00335,0.00004,0.00021,,0.00381,,0.00034,0.00017,,,138.04651,47488,7764,tesserae/texts/la/tacitus.annales/tacitus.annales.part.12.tess,344,
0.00021,0.00382,0.00025,0.00083,0.00083,0.00060,0.00045,0.00050,0.00002,0.00000,0.00002,0.00017,0.00012,0.00136,0.00099,0.00349,0.00023,0.00031,,0.00457,,0.00027,0.00019,,,146.17523,48384,7936,tesserae/texts/la/tacitus.annales/tacitus.annales.part.13.tess,331,
0.00057,0.00331,0.00016,0.00087,0.00087,0.00039,0.00055,0.00043,0.00002,0.00000,0.00004,0.00028,0.00014,0.00120,0.00095,0.00284,0.00053,0.00020,,0.00463,,0.00061,0.00018,,,132.74607,50709,8418,tesserae/texts/la/tacitus.annales/tacitus.annales.part.14.tess,382,
0.00022,0.00306,0.00019,0.00086,0.00086,0.00048,0.00054,0.00038,0.00000,0.00002,0.00000,0.00035,0.00014,0.00112,0.00064,0.00361,0.00010,0.00026,,0.00443,,0.00021,0.00009,,,149.87306,57851,9521,tesserae/texts/la/tacitus.annales/tacitus.annales.part.15.tess,386,
0.00033,0.00343,0.00020,0.00078,0.00078,0.00053,0.00061,0.00061,0.00000,0.00000,0.00000,0.00033,0.00008,0.00131,0.00094,0.00363,0.00008,0.00016,,0.00465,,0.00041,0.00012,,,140.78161,24496,4022,tesserae/texts/la/tacitus.annales/tacitus.annales.part.16.tess,174,
0.00031,0.00323,0.00026,0.00086,0.00086,0.00060,0.00029,0.00063,0.00000,0.00003,0.00003,0.00017,0.00003,0.00140,0.00099,0.00398,0.00012,0.00034,,0.00378,,0.00034,0.00028,,,132.78484,64799,10809,tesserae/texts/la/tacitus.annales/tacitus.annales.part.2.tess,488,
0.00050,0.00355,0.00021,0.00074,0.00074,0.00051,0.00058,0.00057,0.00000,0.00000,0.00003,0.00010,0.00003,0.00151,0.00098,0.00405,0.00033,0.00043,,0.00436,,0.00057,0.00033,,,128.15824,58312,9790,tesserae/texts/la/tacitus.annales/tacitus.annales.part.3.tess,455,
0.00048,0.00398,0.00024,0.00082,0.00082,0.00064,0.00053,0.00056,0.00000,0.00003,0.00005,0.00016,0.00006,0.00157,0.00088,0.00405,0.00016,0.00022,,0.00419,,0.00035,0.00034,,,138.97333,62538,10483,tesserae/texts/la/tacitus.annales/tacitus.annales.part.4.tess,450,
0.00093,0.00435,0.00031,0.00062,0.00062,0.00047,0.00031,0.00047,0.00000,0.00000,0.00016,0.00031,0.00016,0.00124,0.00031,0.00466,0.00016,0.00062,,0.00357,,0.00016,0.00031,,,143.02222,6436,1073,tesserae/texts/la/tacitus.annales/tacitus.annales.part.5.tess,45,
0.00050,0.00323,0.00016,0.00062,0.00062,0.00041,0.00032,0.00071,0.00000,0.00002,0.00000,0.00032,0.00009,0.00098,0.00057,0.00403,0.00023,0.00039,,0.00426,,0.00025,0.00025,,,141.28155,43656,7235,tesserae/texts/la/tacitus.annales/tacitus.annales.part.6.tess,309,
0.00024,0.00341,0.00051,0.00063,0.00063,0.00045,0.00087,0.00081,0.00000,0.00000,0.00003,0.00009,0.00018,0.00162,0.00114,0.00383,0.00009,0.00063,,0.00362,,0.00015,0.00018,,,112.51515,33417,5812,tesserae/texts/la/tacitus.de_origine_et_situ_germanorum_liber.tess,297,
0.00259,0.00508,0.00042,0.00062,0.00062,0.00057,0.00130,0.00044,0.00000,0.00004,0.00009,0.00007,0.00011,0.00179,0.00135,0.00331,0.00095,0.00066,,0.00656,,0.00049,0.00055,,,161.41888,54723,9666,tesserae/texts/la/tacitus.dialogus_de_oratoribus.tess,339,
0.00046,0.00235,0.00022,0.00069,0.00069,0.00046,0.00069,0.00043,0.00000,0.00005,0.00004,0.00016,0.00005,0.00135,0.00058,0.00347,0.00019,0.00051,,0.00337,,0.00030,0.00019,,,135.17377,329824,53974,tesserae/texts/la/tacitus.historiae.tess,2440,
0.00074,0.00207,0.00023,0.00056,0.00056,0.00050,0.00058,0.00046,0.00000,0.00007,0.00005,0.00019,0.00000,0.00160,0.00052,0.00355,0.00020,0.00050,,0.00314,,0.00040,0.00024,,,147.46733,74471,12363,tesserae/texts/la/tacitus.historiae/tacitus.historiae.part.1.tess,505,
0.00034,0.00219,0.00027,0.00076,0.00076,0.00043,0.00094,0.00035,0.00000,0.00004,0.00005,0.00014,0.00008,0.00123,0.00043,0.00364,0.00006,0.00058,,0.00297,,0.00028,0.00021,,,141.75806,79101,12817,tesserae/texts/la/tacitus.historiae/tacitus.historiae.part.2.tess,558,
0.00008,0.00262,0.00017,0.00082,0.00082,0.00039,0.00075,0.00030,0.00000,0.00003,0.00003,0.00025,0.00010,0.00140,0.00068,0.00331,0.00026,0.00043,,0.00353,,0.00030,0.00017,,,124.70639,72205,11816,tesserae/texts/la/tacitus.historiae/tacitus.historiae.part.3.tess,579,
0.00065,0.00244,0.00022,0.00068,0.00068,0.00052,0.00055,0.00063,0.00000,0.00006,0.00004,0.00010,0.00004,0.00128,0.00067,0.00328,0.00028,0.00055,,0.00385,,0.00027,0.00013,,,132.22276,82507,13383,tesserae/texts/la/tacitus.historiae/tacitus.historiae.part.4.tess,624,
0.00042,0.00269,0.00014,0.00046,0.00046,0.00046,0.00051,0.00032,0.00000,0.00000,0.00005,0.00014,0.00005,0.00102,0.00060,0.00381,0.00009,0.00042,,0.00325,,0.00019,0.00023,,,123.79310,21540,3595,tesserae/texts/la/tacitus.historiae/tacitus.historiae.part.5.tess,174,
0.01155,0.01186,0.00005,0.00072,0.00072,0.00039,0.00094,0.00024,0.00002,0.00000,0.00000,0.00036,0.00022,0.00186,0.00237,0.00283,0.00775,0.00029,,0.00531,,0.00034,0.00005,,,39.01979,41400,9253,tesserae/texts/la/terence.adelphi.tess,1061,
0.01254,0.01224,0.00012,0.00099,0.00099,0.00053,0.00073,0.00015,0.00007,0.00000,0.00002,0.00044,0.00027,0.00293,0.00242,0.00298,0.00890,0.00017,,0.00543,,0.00034,0.00022,,,34.74642,41244,9360,tesserae/texts/la/terence.andria.tess,1187,
0.01280,0.01161,0.00024,0.00086,0.00086,0.00070,0.00075,0.00024,0.00002,0.00000,0.00000,0.00046,0.00024,0.00226,0.00189,0.00226,0.01023,0.00013,,0.00599,,0.00031,0.00022,,,34.02315,45557,10327,tesserae/texts/la/terence.eunuchus.tess,1339,
0.01353,0.01136,0.00014,0.00088,0.00088,0.00061,0.00059,0.00038,0.00000,0.00000,0.00000,0.00057,0.00034,0.00290,0.00229,0.00303,0.00776,0.00014,,0.00656,,0.00032,0.00009,,,38.92775,44183,9959,tesserae/texts/la/terence.heautontimorumenos.tess,1135,
0.01267,0.01192,0.00003,0.00124,0.00124,0.00073,0.00078,0.00054,0.00011,0.00005,0.00000,0.00032,0.00030,0.00334,0.00210,0.00361,0.00498,0.00011,,0.00678,,0.00027,0.00011,,,52.57143,37168,8092,tesserae/texts/la/terence.hecyra.tess,707,
0.01193,0.01142,0.00014,0.00080,0.00080,0.00057,0.00071,0.00034,0.00011,0.00000,0.00000,0.00041,0.00032,0.00290,0.00239,0.00251,0.00857,0.00037,,0.00648,,0.00044,0.00014,,,38.00087,43511,9703,tesserae/texts/la/terence.phormio.tess,1145,
0.00229,0.00450,0.00028,0.00067,0.00067,0.00064,0.00109,0.00053,0.00002,0.00004,0.00001,0.00021,0.00003,0.00161,0.00216,0.00614,0.00171,0.00046,,0.00713,,0.00059,0.00057,,,100.65254,118770,21220,tesserae/texts/la/tertullian.apologeticum.tess,1180,
0.00101,0.00521,0.00024,0.00058,0.00058,0.00040,0.00120,0.00037,0.00000,0.00000,0.00000,0.00008,0.00000,0.00149,0.00138,0.00598,0.00167,0.00029,,0.00725,,0.00053,0.00050,,,106.04507,37648,6744,tesserae/texts/la/tertullian.de_spectaculis.tess,355,
0.00702,0.00431,0.00003,0.00045,0.00045,0.00038,0.00095,0.00012,0.00002,0.00000,0.00000,0.00042,0.00018,0.00089,0.00095,0.00231,0.00090,0.00012,,0.00282,,0.00014,0.00044,,,98.87092,66639,13027,tesserae/texts/la/tibullus.elegies.tess,674,
0.00303,0.00336,0.00000,0.00056,0.00056,0.00034,0.00097,0.00015,0.00001,0.00000,0.00000,0.00020,0.00016,0.00060,0.00042,0.00233,0.00105,0.00015,,0.00272,,0.00011,0.00030,,,94.41903,213450,39447,tesserae/texts/la/valerius_flaccus.argonautica.tess,2260,
0.00342,0.00278,0.00000,0.00040,0.00040,0.00037,0.00052,0.00003,0.00000,0.00000,0.00000,0.00019,0.00019,0.00052,0.00046,0.00250,0.00068,0.00009,,0.00302,,0.00019,0.00049,,,103.89423,32419,5915,tesserae/texts/la/valerius_flaccus.argonautica/valerius_flaccus.argonautica.part.1.tess,312,
0.00216,0.00325,0.00004,0.00043,0.00043,0.00035,0.00094,0.00020,0.00000,0.00000,0.00000,0.00031,0.00008,0.00082,0.00020,0.00200,0.00067,0.00008,,0.00227,,0.00012,0.00027,,,95.89098,25513,4650,tesserae/texts/la/valerius_flaccus.argonautica/valerius_flaccus.argonautica.part.2.tess,266,
0.00194,0.00265,0.00000,0.00057,0.00057,0.00021,0.00064,0.00007,0.00000,0.00000,0.00000,0.00021,0.00007,0.00049,0.00028,0.00198,0.00092,0.00014,,0.00258,,0.00007,0.00035,,,95.91864,28296,5167,tesserae/texts/la/valerius_flaccus.argonautica/valerius_flaccus.argonautica.part.3.tess,295,
0.00265,0.00331,0.00000,0.00038,0.00038,0.00014,0.00110,0.00028,0.00000,0.00000,0.00000,0.00021,0.00010,0.00034,0.00038,0.00224,0.00103,0.00014,,0.00255,,0.00010,0.00038,,,93.89968,29015,5419,tesserae/texts/la/valerius_flaccus.argonautica/valerius_flaccus.argonautica.part.4.tess,309,
0.00321,0.00396,0.00000,0.00064,0.00064,0.00038,0.00075,0.00015,0.00004,0.00000,0.00000,0.00026,0.00034,0.00079,0.00064,0.00192,0.00125,0.00023,,0.00313,,0.00011,0.00023,,,86.31596,26504,4975,tesserae/texts/la/valerius_flaccus.argonautica/valerius_flaccus.argonautica.part.5.tess,307,
0.00162,0.00349,0.00000,0.00035,0.00035,0.00031,0.00076,0.00028,0.00003,0.00000,0.00000,0.00021,0.00014,0.00052,0.00031,0.00255,0.00055,0.00010,,0.00262,,0.00007,0.00010,,,102.74468,28976,5240,tesserae/texts/la/valerius_flaccus.argonautica/valerius_flaccus.argonautica.part.6.tess,282,
